Unix,Timestamp,UTC_Date_&_Time,date,time,time2,Battery,Temperature,DOmgL,DOsat,Q
1618245060,4/12/2021,16:31:00,4/12/2021,9:31:00,1042,3.45,8.186,10.876,92.253791,0.998
1618245960,4/12/2021,16:46:00,4/12/2021,9:46:00,1043,3.45,8.176,10.931,92.697733,0.999
1618246860,4/12/2021,17:01:00,4/12/2021,10:01:00,1044,3.46,8.214,10.931,92.783565,0.999
1618247760,4/12/2021,17:16:00,4/12/2021,10:16:00,1045,3.45,8.252,11.016,93.591575,0.998
1618248660,4/12/2021,17:31:00,4/12/2021,10:31:00,1046,3.45,8.421,11.154,95.15387,0.999
1618249560,4/12/2021,17:46:00,4/12/2021,10:46:00,1047,3.46,8.571,11.318,96.904391,0.999
1618250460,4/12/2021,18:01:00,4/12/2021,11:01:00,1048,3.46,8.759,11.393,97.990393,0.999
1618251360,4/12/2021,18:16:00,4/12/2021,11:16:00,1049,3.46,8.954,11.383,98.364885,0.998
1618252260,4/12/2021,18:31:00,4/12/2021,11:31:00,1050,3.46,9.177,11.5,99.90862,0.998
1618253160,4/12/2021,18:46:00,4/12/2021,11:46:00,1051,3.46,9.4,11.638,101.647311,0.998
1618254060,4/12/2021,19:01:00,4/12/2021,12:01:00,1052,3.46,9.603,11.771,103.306546,0.998
1618254960,4/12/2021,19:16:00,4/12/2021,12:16:00,1053,3.46,9.796,11.834,104.335615,0.999
1618255860,4/12/2021,19:31:00,4/12/2021,12:31:00,1054,3.46,10.006,11.987,106.209949,0.999
1618256760,4/12/2021,19:46:00,4/12/2021,12:46:00,1055,3.46,10.207,12.084,107.57694,0.999
1618257660,4/12/2021,20:01:00,4/12/2021,13:01:00,1056,3.46,10.398,12.119,108.372726,0.999
1618258560,4/12/2021,20:16:00,4/12/2021,13:16:00,1057,3.46,10.489,12.157,108.944131,0.999
1618259460,4/12/2021,20:31:00,4/12/2021,13:31:00,1058,3.46,10.571,12.129,108.901518,0.999
1618260360,4/12/2021,20:46:00,4/12/2021,13:46:00,1059,3.46,10.598,12.026,108.044748,0.998
1618261260,4/12/2021,21:01:00,4/12/2021,14:01:00,1060,3.46,10.516,12.054,108.089258,1
1618262160,4/12/2021,21:16:00,4/12/2021,14:16:00,1061,3.46,10.371,12.105,108.179133,0.997
1618263060,4/12/2021,21:31:00,4/12/2021,14:31:00,1062,3.46,10.207,12.404,110.425717,0.998
1618263960,4/12/2021,21:46:00,4/12/2021,14:46:00,1063,3.46,10.189,12.76,113.546964,0.999
1618264860,4/12/2021,22:01:00,4/12/2021,15:01:00,1064,3.46,10.171,12.918,114.904346,0.999
1618265760,4/12/2021,22:16:00,4/12/2021,15:16:00,1065,3.46,10.134,13.206,117.363952,1
1618266660,4/12/2021,22:31:00,4/12/2021,15:31:00,1066,3.46,10.125,13.012,115.615367,1
1618267560,4/12/2021,22:46:00,4/12/2021,15:46:00,1067,3.46,10.034,12.711,112.699233,1
1618268460,4/12/2021,23:01:00,4/12/2021,16:01:00,1068,3.46,9.869,12.296,108.596156,1
1618269360,4/12/2021,23:16:00,4/12/2021,16:16:00,1069,3.46,9.695,11.668,102.62631,0.998
1618270260,4/12/2021,23:31:00,4/12/2021,16:31:00,1070,3.46,9.556,11.606,101.744802,1
1618271160,4/12/2021,23:46:00,4/12/2021,16:46:00,1071,3.46,9.427,11.883,103.853942,0.999
1618272060,4/13/2021,0:01:00,4/12/2021,17:01:00,1072,3.46,9.409,12.337,107.775547,1
1618272960,4/13/2021,0:16:00,4/12/2021,17:16:00,1073,3.46,9.381,12.823,111.946501,1
1618273860,4/13/2021,0:31:00,4/12/2021,17:31:00,1074,3.46,9.353,12.99,113.328749,0.999
1618274760,4/13/2021,0:46:00,4/12/2021,17:46:00,1075,3.46,9.215,11.973,104.112484,0.998
1618275660,4/13/2021,1:01:00,4/12/2021,18:01:00,1076,3.46,9.057,11.274,97.664096,0.998
1618276560,4/13/2021,1:16:00,4/12/2021,18:16:00,1077,3.46,8.927,11.07,95.598092,0.998
1618277460,4/13/2021,1:31:00,4/12/2021,18:31:00,1078,3.46,8.852,10.908,94.029337,0.999
1618278360,4/13/2021,1:46:00,4/12/2021,18:46:00,1079,3.46,8.777,10.78,92.758258,0.998
1618279260,4/13/2021,2:01:00,4/12/2021,19:01:00,1080,3.46,8.749,10.735,92.308723,0.999
1618280160,4/13/2021,2:16:00,4/12/2021,19:16:00,1081,3.46,8.74,10.652,91.575143,0.998
1618281060,4/13/2021,2:31:00,4/12/2021,19:31:00,1082,3.46,8.703,10.652,91.493442,0.998
1618281960,4/13/2021,2:46:00,4/12/2021,19:46:00,1083,3.46,8.712,10.674,91.70232,0.999
1618282860,4/13/2021,3:01:00,4/12/2021,20:01:00,1084,3.46,8.656,10.551,90.523149,1
1618283760,4/13/2021,3:16:00,4/12/2021,20:16:00,1085,3.46,8.637,10.502,90.061405,0.999
1618284660,4/13/2021,3:31:00,4/12/2021,20:31:00,1086,3.46,8.609,10.453,89.580562,0.999
1618285560,4/13/2021,3:46:00,4/12/2021,20:46:00,1087,3.46,8.656,10.429,89.47644,0.998
1618286460,4/13/2021,4:01:00,4/12/2021,21:01:00,1088,3.46,8.646,10.496,90.029524,0.999
1618287360,4/13/2021,4:16:00,4/12/2021,21:16:00,1089,3.46,8.674,10.429,89.515341,0.998
1618288260,4/13/2021,4:31:00,4/12/2021,21:31:00,1090,3.46,8.665,10.372,89.006748,0.997
1618289160,4/13/2021,4:46:00,4/12/2021,21:46:00,1091,3.46,8.684,10.352,88.87588,0.999
1618290060,4/13/2021,5:01:00,4/12/2021,22:01:00,1092,3.46,8.665,10.318,88.54335,1
1618290960,4/13/2021,5:16:00,4/12/2021,22:16:00,1093,3.46,8.674,10.312,88.511094,1
1618291860,4/13/2021,5:31:00,4/12/2021,22:31:00,1094,3.46,8.656,10.443,89.596554,0.999
1618292760,4/13/2021,5:46:00,4/12/2021,22:46:00,1095,3.46,8.609,10.434,89.417735,0.998
1618293660,4/13/2021,6:01:00,4/12/2021,23:01:00,1096,3.46,8.609,10.429,89.374886,0.999
1618294560,4/13/2021,6:16:00,4/12/2021,23:16:00,1097,3.46,8.562,10.432,89.29904,0.999
1618295460,4/13/2021,6:31:00,4/12/2021,23:31:00,1098,3.46,8.543,10.426,89.206657,0.998
1618296360,4/13/2021,6:46:00,4/12/2021,23:46:00,1099,3.46,8.525,10.57,90.39935,0.998
1618297260,4/13/2021,7:01:00,4/13/2021,0:01:00,1100,3.46,8.515,10.49,89.693435,0.998
1618298160,4/13/2021,7:16:00,4/13/2021,0:16:00,1101,3.46,8.478,10.517,89.843739,0.999
1618299060,4/13/2021,7:31:00,4/13/2021,0:31:00,1102,3.46,8.487,10.423,89.060142,0.999
1618299960,4/13/2021,7:46:00,4/13/2021,0:46:00,1103,3.46,8.449,10.417,88.926942,0.999
1618300860,4/13/2021,8:01:00,4/13/2021,1:01:00,1104,3.46,8.421,10.409,88.798335,1
1618301760,4/13/2021,8:16:00,4/13/2021,1:16:00,1105,3.46,8.393,10.382,88.507855,0.999
1618302660,4/13/2021,8:31:00,4/13/2021,1:31:00,1106,3.46,8.402,10.357,88.314011,1
1618303560,4/13/2021,8:46:00,4/13/2021,1:46:00,1107,3.46,8.355,10.343,88.094071,0.999
1618304460,4/13/2021,9:01:00,4/13/2021,2:01:00,1108,3.46,8.346,10.291,87.632016,0.999
1618305360,4/13/2021,9:16:00,4/13/2021,2:16:00,1109,3.46,8.337,10.23,87.093535,0.999
1618306260,4/13/2021,9:31:00,4/13/2021,2:31:00,1110,3.46,8.308,10.225,86.989646,0.999
1618307160,4/13/2021,9:46:00,4/13/2021,2:46:00,1111,3.46,8.318,10.154,86.406608,0.999
1618308060,4/13/2021,10:01:00,4/13/2021,3:01:00,1112,3.46,8.346,10.221,87.035938,1
1618308960,4/13/2021,10:16:00,4/13/2021,3:16:00,1113,3.46,8.393,10.237,87.271711,1
1618309860,4/13/2021,10:31:00,4/13/2021,3:31:00,1114,3.46,8.449,10.315,88.056197,0.999
1618310760,4/13/2021,10:46:00,4/13/2021,3:46:00,1115,3.46,8.487,10.397,88.837983,0.999
1618311660,4/13/2021,11:01:00,4/13/2021,4:01:00,1116,3.46,8.487,10.383,88.718359,0.999
1618312560,4/13/2021,11:16:00,4/13/2021,4:16:00,1117,3.45,8.553,10.365,88.706194,0.998
1618313460,4/13/2021,11:31:00,4/13/2021,4:31:00,1118,3.46,8.534,10.315,88.237698,0.999
1618314360,4/13/2021,11:46:00,4/13/2021,4:46:00,1119,3.46,8.534,10.237,87.570462,0.998
1618315260,4/13/2021,12:01:00,4/13/2021,5:01:00,1120,3.46,8.468,10.201,87.123126,1
1618316160,4/13/2021,12:16:00,4/13/2021,5:16:00,1121,3.46,8.468,10.184,86.977935,0.998
1618317060,4/13/2021,12:31:00,4/13/2021,5:31:00,1122,3.46,8.468,10.16,86.77296,0.999
1618317960,4/13/2021,12:46:00,4/13/2021,5:46:00,1123,3.46,8.468,10.059,85.910355,0.999
1618318860,4/13/2021,13:01:00,4/13/2021,6:01:00,1124,3.45,8.468,9.984,85.269806,0.999
1618319760,4/13/2021,13:16:00,4/13/2021,6:16:00,1125,3.46,8.478,9.951,85.008562,0.999
1618320660,4/13/2021,13:31:00,4/13/2021,6:31:00,1126,3.46,8.478,9.927,84.803537,0.999
1618321560,4/13/2021,13:46:00,4/13/2021,6:46:00,1127,3.46,8.468,9.909,84.629258,0.998
1618322460,4/13/2021,14:01:00,4/13/2021,7:01:00,1128,3.46,8.468,9.961,85.073371,0.998
1618323360,4/13/2021,14:16:00,4/13/2021,7:16:00,1129,3.46,8.506,9.955,85.100435,0.998
1618324260,4/13/2021,14:31:00,4/13/2021,7:31:00,1130,3.46,8.525,10.047,85.926421,0.999
1618325160,4/13/2021,14:46:00,4/13/2021,7:46:00,1131,3.46,8.59,10.247,87.774845,0.998
1618326060,4/13/2021,15:01:00,4/13/2021,8:01:00,1132,3.46,8.665,10.665,91.521111,0.999
1618326960,4/13/2021,15:16:00,4/13/2021,8:16:00,1133,3.45,8.665,10.933,93.820939,0.999
1618327860,4/13/2021,15:31:00,4/13/2021,8:31:00,1134,3.46,8.543,11.274,96.462291,0.998
1618328760,4/13/2021,15:46:00,4/13/2021,8:46:00,1135,3.46,8.468,11.356,96.987572,0.999
1618329660,4/13/2021,16:01:00,4/13/2021,9:01:00,1136,3.45,8.44,11.359,96.947369,1
1618330560,4/13/2021,16:16:00,4/13/2021,9:16:00,1137,3.46,8.44,11.269,96.179233,0.999
1618331460,4/13/2021,16:31:00,4/13/2021,9:31:00,1138,3.46,8.393,11.235,95.779787,0.999
1618332360,4/13/2021,16:46:00,4/13/2021,9:46:00,1139,3.46,8.346,11.175,95.159633,0.999
1618333260,4/13/2021,17:01:00,4/13/2021,10:01:00,1140,3.46,8.581,11.203,95.942967,0.998
1618334160,4/13/2021,17:16:00,4/13/2021,10:16:00,1141,3.46,8.852,11.234,96.839528,0.997
1618335060,4/13/2021,17:31:00,4/13/2021,10:31:00,1142,3.46,9.094,11.396,98.808544,0.999
1618335960,4/13/2021,17:46:00,4/13/2021,10:46:00,1143,3.46,9.353,11.565,100.896612,0.999
1618336860,4/13/2021,18:01:00,4/13/2021,11:01:00,1144,3.46,9.63,11.663,102.424318,0.998
1618337760,4/13/2021,18:16:00,4/13/2021,11:16:00,1145,3.46,9.988,11.709,103.702737,1
1618338660,4/13/2021,18:31:00,4/13/2021,11:31:00,1146,3.46,10.335,11.704,104.507342,0.998
1618339560,4/13/2021,18:46:00,4/13/2021,11:46:00,1147,3.46,10.661,11.903,107.096827,0.998
1618340460,4/13/2021,19:01:00,4/13/2021,12:01:00,1148,3.46,10.977,12.184,110.432756,1
1618341360,4/13/2021,19:16:00,4/13/2021,12:16:00,1149,3.46,11.301,12.455,113.73698,0.999
1618342260,4/13/2021,19:31:00,4/13/2021,12:31:00,1150,3.46,11.677,12.573,115.809714,1
1618343160,4/13/2021,19:46:00,4/13/2021,12:46:00,1151,3.46,12.157,12.668,117.967608,1.001
1618344060,4/13/2021,20:01:00,4/13/2021,13:01:00,1152,3.47,12.528,12.587,118.200619,0.999
1618344960,4/13/2021,20:16:00,4/13/2021,13:16:00,1153,3.47,12.705,12.57,118.51201,0.999
1618345860,4/13/2021,20:31:00,4/13/2021,13:31:00,1154,3.47,13.003,12.241,116.183322,0.998
1618346760,4/13/2021,20:46:00,4/13/2021,13:46:00,1155,3.47,12.819,12.6,119.099173,0.996
1618347660,4/13/2021,21:01:00,4/13/2021,14:01:00,1156,3.47,12.669,12.624,118.924883,0.999
1618348560,4/13/2021,21:16:00,4/13/2021,14:16:00,1157,3.47,12.44,12.541,117.535154,0.998
1618349460,4/13/2021,21:31:00,4/13/2021,14:31:00,1158,3.47,12.201,12.71,118.476863,0.998
1618350360,4/13/2021,21:46:00,4/13/2021,14:46:00,1159,3.47,11.828,12.969,119.870071,0.998
1618351260,4/13/2021,22:01:00,4/13/2021,15:01:00,1160,3.47,11.543,13.345,122.543918,0.999
1618352160,4/13/2021,22:16:00,4/13/2021,15:16:00,1161,3.47,11.238,13.377,121.979324,1
1618353060,4/13/2021,22:31:00,4/13/2021,15:31:00,1162,3.47,10.896,13.485,121.995426,0.999
1618353960,4/13/2021,22:46:00,4/13/2021,15:46:00,1163,3.47,10.743,14.055,126.700981,1
1618354860,4/13/2021,23:01:00,4/13/2021,16:01:00,1164,3.47,10.679,14.221,128.006604,0.999
1618355760,4/13/2021,23:16:00,4/13/2021,16:16:00,1165,3.47,10.679,13.724,123.532989,1
1618356660,4/13/2021,23:31:00,4/13/2021,16:31:00,1166,3.47,10.335,13.479,120.35667,0.998
1618357560,4/13/2021,23:46:00,4/13/2021,16:46:00,1167,3.47,9.979,13.428,118.902116,0.999
1618358460,4/14/2021,0:01:00,4/13/2021,17:01:00,1168,3.47,9.75,13.135,115.679991,0.999
1618359360,4/14/2021,0:16:00,4/13/2021,17:16:00,1169,3.47,9.529,12.834,112.437972,1
1618360260,4/14/2021,0:31:00,4/13/2021,17:31:00,1170,3.47,9.427,13.101,114.498905,1
1618361160,4/14/2021,0:46:00,4/13/2021,17:46:00,1171,3.47,9.372,13.449,117.386376,1
1618362060,4/14/2021,1:01:00,4/13/2021,18:01:00,1172,3.47,9.289,13.273,115.621014,0.999
1618362960,4/14/2021,1:16:00,4/13/2021,18:16:00,1173,3.47,9.177,12.877,111.871592,1
1618363860,4/14/2021,1:31:00,4/13/2021,18:31:00,1174,3.47,9.066,12.606,109.226475,1
1618364760,4/14/2021,1:46:00,4/13/2021,18:46:00,1175,3.47,9.057,12.73,110.277093,1
1618365660,4/14/2021,2:01:00,4/13/2021,19:01:00,1176,3.47,9.066,12.825,111.124031,1.001
1618366560,4/14/2021,2:16:00,4/13/2021,19:16:00,1177,3.47,9.057,12.823,111.082731,0.998
1618367460,4/14/2021,2:31:00,4/13/2021,19:31:00,1178,3.47,9.066,12.883,111.626581,0.999
1618368360,4/14/2021,2:46:00,4/13/2021,19:46:00,1179,3.46,9.029,12.845,111.198613,0.999
1618369260,4/14/2021,3:01:00,4/13/2021,20:01:00,1180,3.47,9.02,12.727,110.153305,1.001
1618370160,4/14/2021,3:16:00,4/13/2021,20:16:00,1181,3.46,8.992,12.54,108.461895,0.999
1618371060,4/14/2021,3:31:00,4/13/2021,20:31:00,1182,3.46,9.01,12.41,107.383872,1
1618371960,4/14/2021,3:46:00,4/13/2021,20:46:00,1183,3.46,9.029,12.32,106.653711,1
1618372860,4/14/2021,4:01:00,4/13/2021,21:01:00,1184,3.46,9.14,12.123,105.227838,0.999
1618373760,4/14/2021,4:16:00,4/13/2021,21:16:00,1185,3.46,9.261,11.903,103.61764,1
1618374660,4/14/2021,4:31:00,4/13/2021,21:31:00,1186,3.46,9.242,11.836,102.98763,1
1618375560,4/14/2021,4:46:00,4/13/2021,21:46:00,1187,3.46,9.196,11.725,101.909661,0.998
1618376460,4/14/2021,5:01:00,4/13/2021,22:01:00,1188,3.46,9.196,11.774,102.335553,1
1618377360,4/14/2021,5:16:00,4/13/2021,22:16:00,1189,3.46,9.168,11.686,101.502673,0.998
1618378260,4/14/2021,5:31:00,4/13/2021,22:31:00,1190,3.46,9.205,11.655,101.323051,1
1618379160,4/14/2021,5:46:00,4/13/2021,22:46:00,1191,3.46,9.242,11.575,100.716612,1
1618380060,4/14/2021,6:01:00,4/13/2021,23:01:00,1192,3.46,9.27,11.532,100.409606,1
1618380960,4/14/2021,6:16:00,4/13/2021,23:16:00,1193,3.46,9.252,11.441,99.574439,0.998
1618381860,4/14/2021,6:31:00,4/13/2021,23:31:00,1194,3.46,9.224,11.468,99.742661,1
1618382760,4/14/2021,6:46:00,4/13/2021,23:46:00,1195,3.46,9.187,11.468,99.654451,1
1618383660,4/14/2021,7:01:00,4/14/2021,0:01:00,1196,3.46,9.187,11.353,98.655126,0.999
1618384560,4/14/2021,7:16:00,4/14/2021,0:16:00,1197,3.46,9.15,11.325,98.32472,0.998
1618385460,4/14/2021,7:31:00,4/14/2021,0:31:00,1198,3.46,9.168,11.323,98.349715,0.999
1618386360,4/14/2021,7:46:00,4/14/2021,0:46:00,1199,3.46,9.196,11.273,97.981033,0.999
1618387260,4/14/2021,8:01:00,4/14/2021,1:01:00,1200,3.46,9.14,11.275,97.867184,0.999
1618388160,4/14/2021,8:16:00,4/14/2021,1:16:00,1201,3.46,9.14,11.21,97.302983,1
1618389060,4/14/2021,8:31:00,4/14/2021,1:31:00,1202,3.46,9.066,11.179,96.862031,1
1618389960,4/14/2021,8:46:00,4/14/2021,1:46:00,1203,3.46,9.029,11.08,95.919084,0.998
1618390860,4/14/2021,9:01:00,4/14/2021,2:01:00,1204,3.46,8.936,11.068,95.601495,0.998
1618391760,4/14/2021,9:16:00,4/14/2021,2:16:00,1205,3.46,8.861,11.107,95.765499,1
1618392660,4/14/2021,9:31:00,4/14/2021,2:31:00,1206,3.46,8.787,11.11,95.620835,0.999
1618393560,4/14/2021,9:46:00,4/14/2021,2:46:00,1207,3.46,8.749,11.091,95.369916,0.999
1618394460,4/14/2021,10:01:00,4/14/2021,3:01:00,1208,3.46,8.721,11.024,94.729801,0.999
1618395360,4/14/2021,10:16:00,4/14/2021,3:16:00,1209,3.46,8.731,10.906,93.738429,0.998
1618396260,4/14/2021,10:31:00,4/14/2021,3:31:00,1210,3.46,8.712,10.897,93.618154,0.999
1618397160,4/14/2021,10:46:00,4/14/2021,3:46:00,1211,3.46,8.749,10.848,93.280394,0.998
1618398060,4/14/2021,11:01:00,4/14/2021,4:01:00,1212,3.46,8.749,11.041,94.939973,1
1618398960,4/14/2021,11:16:00,4/14/2021,4:16:00,1213,3.46,8.749,11.011,94.682008,1
1618399860,4/14/2021,11:31:00,4/14/2021,4:31:00,1214,3.46,8.703,10.823,92.962216,0.999
1618400760,4/14/2021,11:46:00,4/14/2021,4:46:00,1215,3.46,8.712,10.723,92.123288,0.998
1618401660,4/14/2021,12:01:00,4/14/2021,5:01:00,1216,3.46,8.712,10.657,91.55627,0.999
1618402560,4/14/2021,12:16:00,4/14/2021,5:16:00,1217,3.46,8.731,10.51,90.33476,0.998
1618403460,4/14/2021,12:31:00,4/14/2021,5:31:00,1218,3.46,8.731,10.501,90.257404,0.998
1618404360,4/14/2021,12:46:00,4/14/2021,5:46:00,1219,3.46,8.731,10.383,89.243179,0.998
1618405260,4/14/2021,13:01:00,4/14/2021,6:01:00,1220,3.46,8.759,10.347,88.99382,0.998
1618406160,4/14/2021,13:16:00,4/14/2021,6:16:00,1221,3.46,8.703,10.342,88.830753,0.998
1618407060,4/14/2021,13:31:00,4/14/2021,6:31:00,1222,3.46,8.759,10.25,88.15953,0.999
1618407960,4/14/2021,13:46:00,4/14/2021,6:46:00,1223,3.46,8.759,10.305,88.632581,0.999
1618408860,4/14/2021,14:01:00,4/14/2021,7:01:00,1224,3.46,8.74,10.432,89.683805,0.998
1618409760,4/14/2021,14:16:00,4/14/2021,7:16:00,1225,3.46,8.759,10.472,90.068936,0.997
1618410660,4/14/2021,14:31:00,4/14/2021,7:31:00,1226,3.46,8.777,10.578,91.020116,0.999
1618411560,4/14/2021,14:46:00,4/14/2021,7:46:00,1227,3.46,8.796,10.636,91.561094,0.999
1618412460,4/14/2021,15:01:00,4/14/2021,8:01:00,1228,3.46,8.787,10.812,93.056028,0.999
1618413360,4/14/2021,15:16:00,4/14/2021,8:16:00,1229,3.46,8.731,11.14,95.749689,0.999
1618414260,4/14/2021,15:31:00,4/14/2021,8:31:00,1230,3.46,8.731,11.331,97.391357,0.999
1618415160,4/14/2021,15:46:00,4/14/2021,8:46:00,1231,3.46,8.693,11.667,100.187421,0.999
1618416060,4/14/2021,16:01:00,4/14/2021,9:01:00,1232,3.46,8.703,11.864,101.903699,0.998
1618416960,4/14/2021,16:16:00,4/14/2021,9:16:00,1233,3.46,8.712,12.029,103.343377,0.998
1618417860,4/14/2021,16:31:00,4/14/2021,9:31:00,1234,3.46,8.861,12.032,103.740928,0.999
1618418760,4/14/2021,16:46:00,4/14/2021,9:46:00,1235,3.46,8.815,12.297,105.90844,0.998
1618419660,4/14/2021,17:01:00,4/14/2021,10:01:00,1236,3.46,8.815,12.587,108.406077,0.999
1618420560,4/14/2021,17:16:00,4/14/2021,10:16:00,1237,3.46,8.982,12.454,107.692201,0.999
1618421460,4/14/2021,17:31:00,4/14/2021,10:31:00,1238,3.46,9.252,12.163,105.85822,0.999
1618422360,4/14/2021,17:46:00,4/14/2021,10:46:00,1239,3.46,9.538,12.165,106.599703,1
1618423260,4/14/2021,18:01:00,4/14/2021,11:01:00,1240,3.46,9.786,12.174,107.307865,0.998
1618424160,4/14/2021,18:16:00,4/14/2021,11:16:00,1241,3.46,10.052,12.182,108.054775,0.999
1618425060,4/14/2021,18:31:00,4/14/2021,11:31:00,1242,3.46,10.38,12.176,108.836574,0.999
1618425960,4/14/2021,18:46:00,4/14/2021,11:46:00,1243,3.46,10.707,12.288,110.679337,0.999
1618426860,4/14/2021,19:01:00,4/14/2021,12:01:00,1244,3.46,11.031,12.558,113.964991,0.999
1618427760,4/14/2021,19:16:00,4/14/2021,12:16:00,1245,3.46,11.444,12.982,118.940017,1.001
1618428660,4/14/2021,19:31:00,4/14/2021,12:31:00,1246,3.46,11.908,13.395,124.033533,1.001
1618429560,4/14/2021,19:46:00,4/14/2021,12:46:00,1247,3.47,12.387,13.515,126.512056,1
1618430460,4/14/2021,20:01:00,4/14/2021,13:01:00,1248,3.47,13.091,13.249,125.997931,1.001
1618431360,4/14/2021,20:16:00,4/14/2021,13:16:00,1249,3.47,13.946,12.826,124.306948,0.999
1618432260,4/14/2021,20:31:00,4/14/2021,13:31:00,1250,3.47,14.033,12.788,124.175743,0.999
1618433160,4/14/2021,20:46:00,4/14/2021,13:46:00,1251,3.47,14.024,12.768,123.957045,0.998
1618434060,4/14/2021,21:01:00,4/14/2021,14:01:00,1252,3.47,13.929,13.009,126.03343,0.998
1618434960,4/14/2021,21:16:00,4/14/2021,14:16:00,1253,3.47,13.607,13.455,129.432053,0.999
1618435860,4/14/2021,21:31:00,4/14/2021,14:31:00,1254,3.47,13.441,13.329,127.749499,0.997
1618436760,4/14/2021,21:46:00,4/14/2021,14:46:00,1255,3.48,13.205,13.298,126.785697,0.996
1618437660,4/14/2021,22:01:00,4/14/2021,15:01:00,1256,3.47,12.828,13.423,126.90403,0.998
1618438560,4/14/2021,22:16:00,4/14/2021,15:16:00,1257,3.47,12.493,13.949,130.887433,1
1618439460,4/14/2021,22:31:00,4/14/2021,15:31:00,1258,3.48,12.166,14.373,133.872322,1.002
1618440360,4/14/2021,22:46:00,4/14/2021,15:46:00,1259,3.48,11.837,14.663,135.55523,1.001
1618441260,4/14/2021,23:01:00,4/14/2021,16:01:00,1260,3.48,11.409,15.329,140.330133,1.003
1618442160,4/14/2021,23:16:00,4/14/2021,16:16:00,1261,3.47,11.418,15.229,139.443519,1.005
1618443060,4/14/2021,23:31:00,4/14/2021,16:31:00,1262,3.47,11.22,13.603,123.98865,1.001
1618443960,4/14/2021,23:46:00,4/14/2021,16:46:00,1263,3.47,10.743,13.122,118.290308,1.001
1618444860,4/15/2021,0:01:00,4/14/2021,17:01:00,1264,3.47,10.362,13.292,118.762001,1.002
1618445760,4/15/2021,0:16:00,4/14/2021,17:16:00,1265,3.47,10.171,14.417,128.237805,1.002
1618446660,4/15/2021,0:31:00,4/14/2021,17:31:00,1266,3.47,9.97,14.535,128.677054,1.003
1618447560,4/15/2021,0:46:00,4/14/2021,17:46:00,1267,3.47,9.74,13.955,122.872633,1.002
1618448460,4/15/2021,1:01:00,4/14/2021,18:01:00,1268,3.47,9.713,13.904,122.345305,1.002
1618449360,4/15/2021,1:16:00,4/14/2021,18:16:00,1269,3.47,9.593,13.619,119.496885,1.003
1618450260,4/15/2021,1:31:00,4/14/2021,18:31:00,1270,3.47,9.501,13.25,116.005261,1.002
1618451160,4/15/2021,1:46:00,4/14/2021,18:46:00,1271,3.47,9.39,12.877,112.442046,1.003
1618452060,4/15/2021,2:01:00,4/14/2021,19:01:00,1272,3.47,9.372,12.715,110.979833,1.001
1618452960,4/15/2021,2:16:00,4/14/2021,19:16:00,1273,3.47,9.363,12.614,110.074656,1.001
1618453860,4/15/2021,2:31:00,4/14/2021,19:31:00,1274,3.47,9.279,12.511,108.957217,1.002
1618454760,4/15/2021,2:46:00,4/14/2021,19:46:00,1275,3.47,9.224,12.385,107.718248,1.001
1618455660,4/15/2021,3:01:00,4/14/2021,20:01:00,1276,3.47,9.168,12.341,107.191896,1.001
1618456560,4/15/2021,3:16:00,4/14/2021,20:16:00,1277,3.47,9.168,12.268,106.55783,1.001
1618457460,4/15/2021,3:31:00,4/14/2021,20:31:00,1278,3.47,9.122,12.223,106.050121,1.002
1618458360,4/15/2021,3:46:00,4/14/2021,20:46:00,1279,3.47,9.075,12.102,104.88212,1.001
1618459260,4/15/2021,4:01:00,4/14/2021,21:01:00,1280,3.47,9.075,11.962,103.668809,1.001
1618460160,4/15/2021,4:16:00,4/14/2021,21:16:00,1281,3.47,9.01,11.933,103.256386,1.001
1618461060,4/15/2021,4:31:00,4/14/2021,21:31:00,1282,3.47,9.01,11.862,102.642022,1.001
1618461960,4/15/2021,4:46:00,4/14/2021,21:46:00,1283,3.47,9.001,11.88,102.775575,1.001
1618462860,4/15/2021,5:01:00,4/14/2021,22:01:00,1284,3.47,9.029,11.834,102.44643,1.001
1618463760,4/15/2021,5:16:00,4/14/2021,22:16:00,1285,3.46,9.094,11.763,101.990603,1.001
1618464660,4/15/2021,5:31:00,4/14/2021,22:31:00,1286,3.46,9.075,11.908,103.200817,1.001
1618465560,4/15/2021,5:46:00,4/14/2021,22:46:00,1287,3.46,9.113,11.895,103.182059,1.001
1618466460,4/15/2021,6:01:00,4/14/2021,23:01:00,1288,3.47,9.057,11.939,103.42484,1.001
1618467360,4/15/2021,6:16:00,4/14/2021,23:16:00,1289,3.47,9.047,11.81,102.282812,1.001
1618468260,4/15/2021,6:31:00,4/14/2021,23:31:00,1290,3.47,9.047,11.735,101.63326,1
1618469160,4/15/2021,6:46:00,4/14/2021,23:46:00,1291,3.46,9.066,11.776,102.034822,1.001
1618470060,4/15/2021,7:01:00,4/15/2021,0:01:00,1292,3.46,9.075,11.726,101.623512,1
1618470960,4/15/2021,7:16:00,4/15/2021,0:16:00,1293,3.46,9.038,11.714,101.42949,1
1618471860,4/15/2021,7:31:00,4/15/2021,0:31:00,1294,3.46,9.047,11.72,101.50335,1.002
1618472760,4/15/2021,7:46:00,4/15/2021,0:46:00,1295,3.46,9.066,11.783,102.095475,1.001
1618473660,4/15/2021,8:01:00,4/15/2021,1:01:00,1296,3.46,9.094,11.875,102.961694,1.002
