********LEGEND FOR FIELD NAMES LOCATED AT BOTTOM OF FILE************
Station_Code,isSWMP,m/d/y hh:mm,See Legend,See Legend,Frequency,See Legend,C,Flag Code,%,Flag Code,mb,Flag Code,m/s,Flag Code,m/s,Flag Code,time, degrees,Flag Code,sd,Flag Code,millimoles/m2, Flag Code,mm,Flag Code
pdbpfmet,P,03/02/2021 07:30,0,1,15,,4.5,<0> ,87,<0> ,1018,<0> ,2.1,<0> ,2.8,<0> ,07:21,178,<0> ,11,<0> ,51.8,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 07:45,0,1,15,,4.9,<0> ,85,<0> ,1018,<0> ,1.4,<0> ,2.2,<0> ,07:33,209,<0> ,11,<0> ,73.8,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 08:00,0,1,15,,5.1,<0> ,85,<0> ,1018,<0> ,1.2,<0> ,1.7,<0> ,07:53,195,<0> ,14,<0> ,90.7,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 08:15,0,1,15,,5.3,<0> ,81,<0> ,1018,<0> ,1.4,<0> ,2.2,<0> ,08:14,218,<0> ,8,<0> ,103.2,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 08:30,0,1,15,,5.5,<0> ,78,<0> ,1018,<0> ,1.7,<0> ,2.5,<0> ,08:26,222,<0> ,8,<0> ,130.7,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 08:45,0,1,15,,5.7,<0> ,75,<0> ,1018,<0> ,2.0,<0> ,2.8,<0> ,08:33,235,<0> ,12,<0> ,158.1,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 09:00,0,1,15,,5.9,<0> ,74,<0> ,1018,<0> ,2.1,<0> ,3.1,<0> ,08:58,250,<0> ,13,<0> ,174.6,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 09:15,0,1,15,,6.1,<0> ,72,<0> ,1019,<0> ,2.6,<0> ,3.7,<0> ,09:05,265,<0> ,6,<0> ,213.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 09:30,0,1,15,,6.5,<0> ,70,<0> ,1019,<0> ,1.8,<0> ,2.5,<0> ,09:23,268,<0> ,12,<0> ,299.5,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 09:45,0,1,15,,6.7,<0> ,65,<0> ,1019,<0> ,1.9,<0> ,2.9,<0> ,09:44,262,<0> ,11,<0> ,395.7,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 10:00,0,1,15,,6.9,<0> ,65,<0> ,1019,<0> ,2.0,<0> ,3.8,<0> ,09:46,262,<0> ,10,<0> ,454.4,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 10:15,0,1,15,,7.2,<0> ,64,<0> ,1019,<0> ,1.8,<0> ,2.8,<0> ,10:02,251,<0> ,20,<0> ,393.2,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 10:30,0,1,15,,7.2,<0> ,64,<0> ,1019,<0> ,1.9,<0> ,3.5,<0> ,10:27,235,<0> ,10,<0> ,338.5,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 10:45,0,1,15,,7.3,<0> ,62,<0> ,1018,<0> ,1.7,<0> ,2.6,<0> ,10:33,240,<0> ,14,<0> ,369.3,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 11:00,0,1,15,,7.4,<0> ,62,<0> ,1018,<0> ,1.9,<0> ,3.1,<0> ,10:47,246,<0> ,14,<0> ,444.1,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 11:15,0,1,15,,8.0,<0> ,57,<0> ,1018,<0> ,2.2,<0> ,3.7,<0> ,11:10,245,<0> ,17,<0> ,863.3,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 11:30,0,1,15,,8.5,<0> ,57,<0> ,1018,<0> ,3.0,<0> ,4.7,<0> ,11:18,249,<0> ,13,<0> ,1006.4,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 11:45,0,1,15,,8.5,<0> ,56,<0> ,1018,<0> ,2.0,<0> ,3.7,<0> ,11:30,231,<0> ,20,<0> ,862.7,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 12:00,0,1,15,,8.4,<0> ,55,<0> ,1018,<0> ,2.0,<0> ,3.5,<0> ,11:45,292,<0> ,36,<0> ,863.5,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 12:15,0,1,15,,8.6,<0> ,52,<0> ,1018,<0> ,1.8,<0> ,3.8,<0> ,12:05,281,<0> ,20,<0> ,1043.3,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 12:30,0,1,15,,8.8,<0> ,51,<0> ,1018,<0> ,2.3,<0> ,3.8,<0> ,12:25,274,<0> ,28,<0> ,907.2,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 12:45,0,1,15,,8.7,<0> ,53,<0> ,1018,<0> ,1.7,<0> ,4.1,<0> ,12:41,229,<0> ,21,<0> ,714.6,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 13:00,0,1,15,,8.4,<0> ,53,<0> ,1018,<0> ,1.8,<0> ,3.7,<0> ,12:48,266,<0> ,28,<0> ,651.2,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 13:15,0,1,15,,8.6,<0> ,55,<0> ,1017,<0> ,2.3,<0> ,3.5,<0> ,13:09,241,<0> ,32,<0> ,750.4,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 13:30,0,1,15,,8.6,<0> ,55,<0> ,1017,<0> ,2.2,<0> ,3.7,<0> ,13:16,248,<0> ,21,<0> ,660.5,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 13:45,0,1,15,,8.4,<0> ,55,<0> ,1017,<0> ,2.3,<0> ,4.7,<0> ,13:34,222,<0> ,17,<0> ,509.1,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 14:00,0,1,15,,8.4,<0> ,52,<0> ,1017,<0> ,2.0,<0> ,3.4,<0> ,13:50,219,<0> ,13,<0> ,399.3,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 14:15,0,1,15,,8.4,<0> ,52,<0> ,1017,<0> ,1.9,<0> ,2.9,<0> ,14:00,235,<0> ,16,<0> ,337.3,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 14:30,0,1,15,,8.3,<0> ,53,<0> ,1017,<0> ,1.6,<0> ,3.4,<0> ,14:28,207,<0> ,18,<0> ,315.5,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 14:45,0,1,15,,8.2,<0> ,53,<0> ,1016,<0> ,1.9,<0> ,3.4,<0> ,14:35,170,<0> ,22,<0> ,344.6,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 15:00,0,1,15,,8.1,<0> ,54,<0> ,1016,<0> ,1.9,<0> ,3.2,<0> ,14:49,175,<0> ,19,<0> ,320.4,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 15:15,0,1,15,,8.1,<0> ,54,<0> ,1016,<0> ,2.0,<0> ,2.8,<0> ,15:04,186,<0> ,19,<0> ,320.9,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 15:30,0,1,15,,8.2,<0> ,54,<0> ,1016,<0> ,1.8,<0> ,3.8,<0> ,15:21,212,<0> ,19,<0> ,322.1,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 15:45,0,1,15,,8.2,<0> ,52,<0> ,1016,<0> ,1.6,<0> ,2.6,<0> ,15:37,224,<0> ,24,<0> ,289.9,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 16:00,0,1,15,,7.9,<0> ,54,<0> ,1016,<0> ,2.0,<0> ,3.5,<0> ,15:49,212,<0> ,14,<0> ,219.7,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 16:15,0,1,15,,7.8,<0> ,53,<0> ,1016,<0> ,1.8,<0> ,2.5,<0> ,16:07,244,<0> ,16,<0> ,187.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 16:30,0,1,15,,7.6,<0> ,53,<0> ,1016,<0> ,1.5,<0> ,2.2,<0> ,16:27,254,<0> ,15,<0> ,137.8,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 16:45,0,1,15,,7.6,<0> ,55,<0> ,1016,<0> ,1.6,<0> ,2.3,<0> ,16:38,273,<0> ,9,<0> ,190.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 17:00,0,1,15,,7.5,<0> ,57,<0> ,1015,<0> ,1.4,<0> ,2.2,<0> ,16:45,274,<0> ,13,<0> ,144.2,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 17:15,0,1,15,,7.5,<0> ,57,<0> ,1015,<0> ,0.6,<0> ,1.4,<0> ,17:01,238,<0> ,9,<0> ,108.2,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 17:30,0,1,15,,7.5,<0> ,62,<0> ,1015,<0> ,1.0,<0> ,1.4,<0> ,17:16,230,<0> ,8,<0> ,76.7,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 17:45,0,1,15,,6.9,<0> ,63,<0> ,1015,<0> ,0.5,<0> ,1.1,<0> ,17:34,238,<0> ,8,<0> ,32.6,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 18:00,0,1,15,,6.4,<0> ,64,<0> ,1015,<0> ,0.9,<0> ,1.1,<0> ,17:48,277,<0> ,7,<0> ,11.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 18:15,0,1,15,,6.0,<0> ,65,<0> ,1015,<0> ,1.6,<0> ,2.2,<0> ,18:12,283,<0> ,1,<0> ,2.2,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 18:30,0,1,15,,5.5,<0> ,67,<0> ,1015,<0> ,1.7,<0> ,2.0,<0> ,18:15,283,<0> ,5,<0> ,0.7,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 18:45,0,1,15,,5.3,<0> ,68,<0> ,1015,<0> ,1.8,<0> ,2.2,<0> ,18:34,278,<0> ,7,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 19:00,0,1,15,,5.4,<0> ,69,<0> ,1015,<0> ,1.2,<0> ,1.6,<0> ,18:45,277,<0> ,5,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 19:15,0,1,15,,4.9,<0> ,75,<0> ,1015,<0> ,0.3,<0> ,1.1,<0> ,19:11,133,<0> ,79,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 19:30,0,1,15,,3.7,<0> ,83,<0> ,1015,<0> ,0.8,<0> ,1.4,<0> ,19:18,29,<0> ,9,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 19:45,0,1,15,,3.6,<0> ,86,<0> ,1015,<0> ,0.6,<0> ,1.3,<0> ,19:31,39,<0> ,5,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 20:00,0,1,15,,4.0,<0> ,87,<0> ,1014,<0> ,0.6,<0> ,1.0,<0> ,19:52,91,<0> ,16,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 20:15,0,1,15,,4.2,<0> ,88,<0> ,1014,<0> ,0.3,<0> ,1.1,<0> ,20:14,77,<0> ,11,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 20:30,0,1,15,,4.4,<0> ,88,<0> ,1014,<0> ,0.6,<0> ,1.1,<0> ,20:20,102,<0> ,4,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 20:45,0,1,15,,4.4,<0> ,86,<0> ,1014,<0> ,0.3,<0> ,1.0,<0> ,20:44,68,<0> ,36,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 21:00,0,1,15,,4.3,<0> ,85,<0> ,1014,<0> ,0.7,<0> ,1.1,<0> ,20:46,26,<0> ,35,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 21:15,0,1,15,,4.6,<0> ,85,<0> ,1014,<0> ,0.6,<0> ,1.3,<0> ,21:11,6,<0> ,49,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 21:30,0,1,15,,4.6,<0> ,86,<0> ,1014,<0> ,1.0,<0> ,1.4,<0> ,21:25,71,<0> ,4,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 21:45,0,1,15,,4.6,<0> ,82,<0> ,1014,<0> ,0.4,<0> ,1.4,<0> ,21:30,61,<0> ,15,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 22:00,0,1,15,,4.7,<0> ,81,<0> ,1014,<0> ,0.7,<0> ,1.4,<0> ,21:51,15,<0> ,38,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 22:15,0,1,15,,4.7,<0> ,78,<0> ,1014,<0> ,0.5,<0> ,1.0,<0> ,22:00,38,<0> ,10,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 22:30,0,1,15,,4.5,<0> ,79,<0> ,1013,<0> ,0.8,<0> ,1.3,<0> ,22:21,10,<0> ,15,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 22:45,0,1,15,,4.3,<0> ,81,<0> ,1013,<0> ,1.0,<0> ,1.3,<0> ,22:36,14,<0> ,16,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 23:00,0,1,15,,3.9,<0> ,85,<0> ,1013,<0> ,0.7,<0> ,1.4,<0> ,22:46,35,<0> ,17,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 23:15,0,1,15,,4.1,<0> ,84,<0> ,1013,<0> ,0.5,<0> ,1.3,<0> ,23:00,35,<0> ,16,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 23:30,0,1,15,,4.6,<0> ,79,<0> ,1013,<0> ,0.2,<0> ,0.2,<0> ,23:15,93,<0> ,74,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/02/2021 23:45,0,1,15,,4.8,<0> ,80,<0> ,1013,<0> ,0.3,<0> ,1.0,<0> ,23:43,259,<0> ,55,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 00:00,0,1,15,,4.9,<0> ,82,<0> ,1013,<0> ,1.0,<0> ,2.3,<0> ,23:55,115,<0> ,17,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 00:15,0,1,15,,5.0,<0> ,82,<0> ,1013,<0> ,2.0,<0> ,3.5,<0> ,00:10,90,<0> ,18,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 00:30,0,1,15,,4.9,<0> ,82,<0> ,1013,<0> ,3.1,<0> ,4.7,<0> ,00:20,83,<0> ,8,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 00:45,0,1,15,,5.0,<0> ,81,<0> ,1013,<0> ,2.7,<0> ,3.7,<0> ,00:38,78,<0> ,8,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 01:00,0,1,15,,5.1,<0> ,81,<0> ,1013,<0> ,3.5,<0> ,4.7,<0> ,00:47,80,<0> ,7,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 01:15,0,1,15,,5.0,<0> ,82,<0> ,1013,<0> ,3.0,<0> ,4.4,<0> ,01:07,85,<0> ,9,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 01:30,0,1,15,,5.0,<0> ,82,<0> ,1012,<0> ,2.7,<0> ,4.6,<0> ,01:16,87,<0> ,8,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 01:45,0,1,15,,4.8,<0> ,84,<0> ,1012,<0> ,1.7,<0> ,2.9,<0> ,01:31,104,<0> ,26,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 02:00,0,1,15,,4.5,<0> ,87,<0> ,1012,<0> ,0.2,<0> ,0.7,<0> ,01:45,200,<0> ,16,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 02:15,0,1,15,,4.4,<0> ,87,<0> ,1013,<0> ,0.2,<0> ,0.2,<0> ,02:00,262,<0> ,77,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 02:30,0,1,15,,4.4,<0> ,86,<0> ,1012,<0> ,0.3,<0> ,1.0,<0> ,02:26,58,<0> ,29,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 02:45,0,1,15,,4.4,<0> ,86,<0> ,1012,<0> ,0.6,<0> ,1.4,<0> ,02:39,93,<0> ,12,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 03:00,0,1,15,,4.5,<0> ,84,<0> ,1012,<0> ,0.2,<0> ,0.7,<0> ,02:45,122,<0> ,15,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 03:15,0,1,15,,4.5,<0> ,85,<0> ,1012,<0> ,0.2,<0> ,0.7,<0> ,03:13,95,<0> ,10,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 03:30,0,1,15,,4.4,<0> ,85,<0> ,1012,<0> ,0.6,<0> ,2.2,<0> ,03:19,100,<0> ,16,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 03:45,0,1,15,,4.3,<0> ,86,<0> ,1012,<0> ,0.7,<0> ,2.0,<0> ,03:33,102,<0> ,35,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 04:00,0,1,15,,4.3,<0> ,86,<0> ,1012,<0> ,0.9,<0> ,3.1,<0> ,03:57,109,<0> ,22,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 04:15,0,1,15,,4.3,<0> ,85,<0> ,1012,<0> ,0.9,<0> ,2.5,<0> ,04:01,47,<0> ,44,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 04:30,0,1,15,,4.0,<0> ,86,<0> ,1011,<0> ,0.4,<0> ,1.4,<0> ,04:29,105,<0> ,43,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 04:45,0,1,15,,4.1,<0> ,85,<0> ,1011,<0> ,0.5,<0> ,1.7,<0> ,04:30,69,<0> ,43,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 05:00,0,1,15,,4.1,<0> ,84,<0> ,1011,<0> ,0.5,<0> ,1.4,<0> ,04:59,248,<0> ,46,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 05:15,0,1,15,,4.2,<0> ,84,<0> ,1011,<0> ,0.4,<0> ,1.3,<0> ,05:12,134,<0> ,30,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 05:30,0,1,15,,4.1,<0> ,87,<0> ,1011,<0> ,1.0,<0> ,1.9,<0> ,05:22,115,<0> ,10,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 05:45,0,1,15,,4.0,<0> ,87,<0> ,1011,<0> ,0.3,<0> ,1.1,<0> ,05:30,112,<0> ,12,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 06:00,0,1,15,,3.8,<0> ,89,<0> ,1011,<0> ,0.2,<0> ,0.8,<0> ,05:54,146,<0> ,57,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 06:15,0,1,15,,3.7,<0> ,89,<0> ,1011,<0> ,0.7,<0> ,1.6,<0> ,06:10,158,<0> ,12,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 06:30,0,1,15,,3.5,<0> ,92,<0> ,1011,<0> ,1.2,<0> ,1.6,<0> ,06:17,156,<0> ,8,<0> ,0.7,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 06:45,0,1,15,,3.3,<0> ,94,<0> ,1010,<0> ,1.2,<0> ,1.7,<0> ,06:37,159,<0> ,7,<0> ,1.9,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 07:00,0,1,15,,3.3,<0> ,94,<0> ,1010,<0> ,1.0,<0> ,1.4,<0> ,06:57,148,<0> ,5,<0> ,7.3,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 07:15,0,1,15,,3.3,<0> ,94,<0> ,1010,<0> ,0.9,<0> ,1.6,<0> ,07:01,151,<0> ,10,<0> ,17.5,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 07:30,0,1,15,,3.3,<0> ,95,<0> ,1010,<0> ,0.5,<0> ,0.8,<0> ,07:15,122,<0> ,15,<0> ,32.9,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 07:45,0,1,15,,3.5,<0> ,95,<0> ,1011,<0> ,0.3,<0> ,0.7,<0> ,07:30,168,<0> ,11,<0> ,58.9,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 08:00,0,1,15,,3.7,<0> ,95,<0> ,1011,<0> ,0.2,<0> ,0.2,<0> ,07:45,165,<0> ,25,<0> ,91.7,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 08:15,0,1,15,,4.0,<0> ,93,<0> ,1011,<0> ,0.6,<0> ,1.1,<0> ,08:05,143,<0> ,6,<0> ,106.3,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 08:30,0,1,15,,4.3,<0> ,90,<0> ,1011,<0> ,1.0,<0> ,1.7,<0> ,08:29,128,<0> ,14,<0> ,134.7,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 08:45,0,1,15,,4.7,<0> ,90,<0> ,1011,<0> ,1.1,<0> ,1.7,<0> ,08:30,100,<0> ,13,<0> ,163.8,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 09:00,0,1,15,,5.1,<0> ,87,<0> ,1011,<0> ,0.5,<0> ,1.1,<0> ,08:45,87,<0> ,18,<0> ,180.2,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 09:15,0,1,15,,5.4,<0> ,84,<0> ,1011,<0> ,0.2,<0> ,0.8,<0> ,09:02,86,<0> ,14,<0> ,207.9,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 09:30,0,1,15,,5.9,<0> ,83,<0> ,1011,<0> ,0.2,<0> ,0.2,<0> ,09:15,155,<0> ,41,<0> ,253.4,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 09:45,0,1,15,,6.2,<0> ,81,<0> ,1011,<0> ,0.2,<0> ,0.2,<0> ,09:30,256,<0> ,14,<0> ,261.8,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 10:00,0,1,15,,6.7,<0> ,76,<0> ,1011,<0> ,0.2,<0> ,0.8,<0> ,09:50,178,<0> ,72,<0> ,363.4,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 10:15,0,1,15,,7.4,<0> ,74,<0> ,1011,<0> ,0.2,<0> ,1.0,<0> ,10:15,240,<0> ,62,<0> ,494.1,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 10:30,0,1,15,,7.9,<0> ,72,<0> ,1011,<0> ,0.6,<0> ,1.7,<0> ,10:26,331,<0> ,68,<0> ,746.6,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 10:45,0,1,15,,8.9,<0> ,67,<0> ,1010,<0> ,0.7,<0> ,1.9,<0> ,10:39,352,<0> ,55,<0> ,1011.4,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 11:00,0,1,15,,8.9,<0> ,66,<0> ,1010,<0> ,1.1,<0> ,2.2,<0> ,10:56,285,<0> ,30,<0> ,972.4,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 11:15,0,1,15,,9.4,<0> ,63,<0> ,1010,<0> ,1.2,<0> ,2.0,<0> ,11:01,289,<0> ,31,<0> ,1011.1,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 11:30,0,1,15,,9.3,<0> ,65,<0> ,1010,<0> ,1.8,<0> ,3.7,<0> ,11:25,325,<0> ,27,<0> ,1019.7,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 11:45,0,1,15,,8.6,<0> ,72,<0> ,1010,<0> ,2.9,<0> ,3.8,<0> ,11:33,314,<0> ,8,<0> ,1017.1,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 12:00,0,1,15,,9.2,<0> ,71,<0> ,1010,<0> ,2.6,<0> ,4.6,<0> ,11:59,322,<0> ,16,<0> ,1022.9,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 12:15,0,1,15,,8.8,<0> ,74,<0> ,1010,<0> ,4.1,<0> ,5.3,<0> ,12:13,331,<0> ,8,<0> ,1084.6,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 12:30,0,1,15,,8.3,<0> ,75,<0> ,1010,<0> ,4.5,<0> ,5.5,<0> ,12:17,336,<0> ,7,<0> ,1013.2,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 12:45,0,1,15,,8.5,<0> ,75,<0> ,1009,<0> ,4.5,<0> ,5.6,<0> ,12:30,334,<0> ,7,<0> ,1084.4,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 13:00,0,1,15,,9.1,<0> ,70,<0> ,1009,<0> ,4.2,<0> ,5.2,<0> ,12:47,336,<0> ,7,<0> ,1076.3,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 13:15,0,1,15,,9.4,<0> ,70,<0> ,1009,<0> ,3.6,<0> ,4.6,<0> ,13:02,328,<0> ,7,<0> ,1073.9,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 13:30,0,1,15,,9.6,<0> ,71,<0> ,1009,<0> ,3.3,<0> ,4.4,<0> ,13:18,329,<0> ,10,<0> ,1095.0,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 13:45,0,1,15,,9.8,<0> ,68,<0> ,1009,<0> ,3.1,<0> ,4.1,<0> ,13:42,327,<0> ,9,<0> ,953.7,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 14:00,0,1,15,,9.9,<0> ,68,<0> ,1008,<0> ,3.2,<0> ,4.4,<0> ,13:59,327,<0> ,10,<0> ,971.6,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 14:15,0,1,15,,9.7,<0> ,70,<0> ,1008,<0> ,4.0,<0> ,5.2,<0> ,14:01,332,<0> ,7,<0> ,874.7,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 14:30,0,1,15,,9.7,<0> ,70,<0> ,1008,<0> ,3.9,<0> ,4.8,<0> ,14:19,341,<0> ,11,<0> ,855.8,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 14:45,0,1,15,,10.0,<0> ,66,<0> ,1008,<0> ,4.0,<0> ,5.0,<0> ,14:34,339,<0> ,8,<0> ,757.2,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 15:00,0,1,15,,10.1,<0> ,71,<0> ,1008,<0> ,4.1,<0> ,6.2,<0> ,14:58,336,<0> ,7,<0> ,598.8,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 15:15,0,1,15,,9.2,<0> ,74,<0> ,1008,<0> ,5.0,<0> ,6.2,<0> ,15:00,338,<0> ,9,<0> ,527.9,<0> ,0.0,<0> ,
pdbpfmet,P,03/03/2021 15:30,0,1,15,,9.1,<0> ,72,<0> ,1008,<0> ,4.4,<0> ,5.6,<0> ,15:24,336,<0> ,8,<0> ,473.9,<0> ,0.0,<0> ,
